19176	2019-02-04 12:36:52	1	0	1	0
10316	2019-02-04 12:37:05	1	0	1	0
    1	2019-02-04 12:38:02	1	0	1	0
 6517	2019-02-04 12:40:18	1	0	1	0
 9018	2019-02-04 12:40:28	1	0	1	0
 9218	2019-02-04 12:40:35	1	0	1	0
 5717	2019-02-04 12:41:15	1	0	1	0
    7	2019-02-04 12:46:33	1	0	1	0
 2616	2019-02-04 12:51:17	1	0	1	0
 5917	2019-02-04 12:53:05	1	0	1	0
 6117	2019-02-04 12:56:31	1	0	1	0
 6217	2019-02-04 12:56:35	1	0	1	0
36179	2019-02-04 12:56:55	1	1	1	0
  416	2019-02-04 12:58:29	1	0	1	0
  616	2019-02-04 16:00:46	1	1	1	0
10432	2019-02-04 17:00:05	1	1	1	0
20063	2019-02-04 17:00:14	1	1	1	0
  316	2019-02-04 17:00:16	1	1	1	0
  416	2019-02-04 17:00:24	1	1	1	0
 9218	2019-02-04 17:00:28	1	1	1	0
 9018	2019-02-04 17:00:33	1	1	1	0
 6517	2019-02-04 17:00:48	1	1	1	0
 1316	2019-02-04 17:01:00	1	1	1	0
 6217	2019-02-04 17:01:06	1	1	1	0
 5917	2019-02-04 17:01:29	1	1	1	0
 5817	2019-02-04 17:01:33	1	1	1	0
79169	2019-02-04 17:01:48	1	1	1	0
    7	2019-02-04 17:01:54	1	1	1	0
    3	2019-02-04 17:02:37	1	1	1	0
 2616	2019-02-04 17:02:45	1	1	1	0
36177	2019-02-04 17:02:49	1	1	1	0
    6	2019-02-04 17:02:52	1	1	1	0
 7518	2019-02-04 17:03:08	1	1	1	0
   80	2019-02-04 17:03:19	1	1	1	0
13022	2019-02-04 17:03:55	1	1	1	0
 8218	2019-02-04 17:04:01	1	1	1	0
 6117	2019-02-04 17:04:25	1	1	1	0
  216	2019-02-04 17:04:31	1	1	1	0
19176	2019-02-04 17:08:11	1	1	1	0
10316	2019-02-04 17:08:25	1	1	1	0
 7513	2019-02-04 17:08:31	1	1	1	0
    1	2019-02-04 17:08:48	1	1	1	0
17253	2019-02-04 17:14:49	1	1	1	0
79171	2019-02-04 17:50:02	1	1	1	0
79171	2019-02-05 08:21:22	1	0	1	0
79171	2019-02-05 10:50:08	1	1	1	0
12817	2019-02-06 06:50:13	1	0	1	0
 4030	2019-02-06 06:51:48	1	0	1	0
  216	2019-02-06 06:58:10	1	0	1	0
  616	2019-02-06 07:00:40	1	0	1	0
36173	2019-02-06 07:10:23	1	0	1	0
 1216	2019-02-06 07:21:58	1	0	1	0
 1916	2019-02-06 07:22:04	1	0	1	0
 5917	2019-02-06 07:26:11	1	0	1	0
 7513	2019-02-06 07:28:24	1	0	1	0
    1	2019-02-06 07:30:56	1	0	1	0
17252	2019-02-06 07:31:36	1	0	1	0
 8218	2019-02-06 07:33:22	1	0	1	0
19176	2019-02-06 07:34:19	1	0	1	0
 2116	2019-02-06 07:34:25	1	0	1	0
 1416	2019-02-06 07:35:07	1	0	1	0
 5116	2019-02-06 07:35:19	1	0	1	0
 9218	2019-02-06 07:35:46	1	0	1	0
    7	2019-02-06 07:35:52	1	0	1	0
 1016	2019-02-06 07:36:30	1	0	1	0
10432	2019-02-06 07:37:03	1	0	1	0
    2	2019-02-06 07:37:14	1	0	1	0
96114	2019-02-06 07:39:44	1	0	1	0
  816	2019-02-06 07:44:49	1	0	1	0
 1716	2019-02-06 07:44:53	1	0	1	0
 5817	2019-02-06 07:46:39	1	0	1	0
 2216	2019-02-06 07:49:25	1	0	1	0
  316	2019-02-06 07:49:45	1	0	1	0
20063	2019-02-06 07:49:49	1	0	1	0
13022	2019-02-06 07:49:57	1	0	1	0
17253	2019-02-06 07:50:02	1	0	1	0
79170	2019-02-06 07:50:18	1	0	1	0
 6117	2019-02-06 07:50:37	1	0	1	0
 5617	2019-02-06 07:51:22	1	0	1	0
 2616	2019-02-06 07:54:31	1	0	1	0
 1316	2019-02-06 07:54:36	1	0	1	0
 6317	2019-02-06 07:55:04	1	0	1	0
79169	2019-02-06 07:55:18	1	0	1	0
 9018	2019-02-06 07:55:44	1	0	1	0
10316	2019-02-06 07:57:06	1	0	1	0
  416	2019-02-06 07:57:41	1	0	1	0
 6517	2019-02-06 08:01:58	1	0	1	0
 1616	2019-02-06 08:07:21	1	0	1	0
 1116	2019-02-06 08:23:21	1	0	1	0
79171	2019-02-06 08:53:52	1	0	1	0
 5917	2019-02-06 12:00:04	1	1	1	0
  316	2019-02-06 12:00:06	1	1	1	0
 5817	2019-02-06 12:00:13	1	1	1	0
 1716	2019-02-06 12:00:24	1	1	1	0
79169	2019-02-06 12:00:34	1	1	1	0
    1	2019-02-06 12:00:55	1	1	1	0
 6117	2019-02-06 12:01:26	1	1	1	0
17252	2019-02-06 12:01:45	1	1	1	0
19176	2019-02-06 12:03:00	1	1	1	0
10432	2019-02-06 12:03:24	1	1	1	0
  416	2019-02-06 12:03:52	1	1	1	0
 5116	2019-02-06 12:04:48	1	1	1	0
  816	2019-02-06 12:04:53	1	1	1	0
    7	2019-02-06 12:05:00	1	1	1	0
13022	2019-02-06 12:05:31	1	1	1	0
 2616	2019-02-06 12:06:16	1	1	1	0
20063	2019-02-06 12:08:48	1	1	1	0
 9018	2019-02-06 12:08:53	1	1	1	0
 6517	2019-02-06 12:08:59	1	1	1	0
 9218	2019-02-06 12:09:04	1	1	1	0
  216	2019-02-06 12:11:49	1	1	1	0
17253	2019-02-06 12:12:52	1	1	1	0
10432	2019-02-06 12:14:07	1	0	1	0
 6317	2019-02-06 12:15:38	1	1	1	0
96114	2019-02-06 12:17:01	1	1	1	0
17252	2019-02-06 12:17:15	1	0	1	0
 2616	2019-02-06 12:19:13	1	0	1	0
20063	2019-02-06 12:20:20	1	0	1	0
 6117	2019-02-06 12:22:00	1	0	1	0
 8218	2019-02-06 12:23:59	1	1	1	0
  816	2019-02-06 12:24:37	1	0	1	0
13022	2019-02-06 12:25:40	1	0	1	0
 6317	2019-02-06 12:26:04	1	0	1	0
 6517	2019-02-06 12:26:10	1	0	1	0
 9218	2019-02-06 12:26:13	1	0	1	0
 9018	2019-02-06 12:26:33	1	0	1	0
 7513	2019-02-06 12:27:46	1	1	1	0
 1716	2019-02-06 12:28:07	1	0	1	0
 5817	2019-02-06 12:28:09	1	0	1	0
  216	2019-02-06 12:28:18	1	0	1	0
10316	2019-02-06 12:29:22	1	1	1	0
79169	2019-02-06 12:29:40	1	0	1	0
19176	2019-02-06 12:29:59	1	0	1	0
 5116	2019-02-06 12:30:37	1	0	1	0
  316	2019-02-06 12:32:13	1	0	1	0
96114	2019-02-06 12:36:56	1	0	1	0
    1	2019-02-06 12:37:40	1	0	1	0
    7	2019-02-06 12:38:10	1	0	1	0
 8218	2019-02-06 12:44:21	1	0	1	0
 7513	2019-02-06 12:47:30	1	0	1	0
17253	2019-02-06 12:52:34	1	0	1	0
10316	2019-02-06 12:53:18	1	0	1	0
  416	2019-02-06 12:55:25	1	0	1	0
 5917	2019-02-06 12:56:21	1	0	1	0
  616	2019-02-06 16:00:05	1	1	1	0
20063	2019-02-06 17:00:05	1	1	1	0
79169	2019-02-06 17:00:14	1	1	1	0
 6517	2019-02-06 17:01:06	1	1	1	0
 9018	2019-02-06 17:01:12	1	1	1	0
 5917	2019-02-06 17:01:18	1	1	1	0
  316	2019-02-06 17:01:23	1	1	1	0
 6317	2019-02-06 17:02:04	1	1	1	0
 8218	2019-02-06 17:02:21	1	1	1	0
 9218	2019-02-06 17:02:43	1	1	1	0
  816	2019-02-06 17:03:22	1	1	1	0
    7	2019-02-06 17:03:29	1	1	1	0
  416	2019-02-06 17:03:45	1	1	1	0
  216	2019-02-06 17:04:12	1	1	1	0
 1716	2019-02-06 17:04:24	1	1	1	0
 5817	2019-02-06 17:04:33	1	1	1	0
17253	2019-02-06 17:04:46	1	1	1	0
 2616	2019-02-06 17:05:14	1	1	1	0
13022	2019-02-06 17:06:05	1	1	1	0
 6117	2019-02-06 17:08:23	1	1	1	0
96114	2019-02-06 17:09:08	1	1	1	0
19176	2019-02-06 17:09:28	1	1	1	0
    1	2019-02-06 17:10:30	1	1	1	0
10316	2019-02-06 17:11:30	1	1	1	0
17252	2019-02-06 17:16:01	1	1	1	0
 7513	2019-02-06 17:16:55	1	1	1	0
 4030	2019-02-06 17:38:43	1	1	1	0
79171	2019-02-06 18:00:54	1	1	1	0
  216	2019-02-07 05:17:02	1	0	1	0
19175	2019-02-07 06:35:31	1	0	1	0
    7	2019-02-07 07:09:54	1	0	1	0
  616	2019-02-07 07:11:28	1	0	1	0
   80	2019-02-07 07:14:55	1	0	1	0
 7518	2019-02-07 07:18:43	1	0	1	0
96115	2019-02-07 07:21:35	1	0	1	0
 1216	2019-02-07 07:23:31	1	0	1	0
 1916	2019-02-07 07:23:37	1	0	1	0
 4030	2019-02-07 07:24:59	1	0	1	0
 8218	2019-02-07 07:26:03	1	0	1	0
    2	2019-02-07 07:29:12	1	0	1	0
 1016	2019-02-07 07:30:19	1	0	1	0
17252	2019-02-07 07:32:25	1	0	1	0
12817	2019-02-07 07:33:49	1	0	1	0
19176	2019-02-07 07:36:11	1	0	1	0
 9218	2019-02-07 07:37:16	1	0	1	0
  316	2019-02-07 07:38:11	1	0	1	0
13022	2019-02-07 07:38:42	1	0	1	0
79169	2019-02-07 07:39:25	1	0	1	0
 1716	2019-02-07 07:45:16	1	0	1	0
17253	2019-02-07 07:45:41	1	0	1	0
 1316	2019-02-07 07:45:47	1	0	1	0
96114	2019-02-07 07:47:24	1	0	1	0
 6117	2019-02-07 07:48:58	1	0	1	0
 5917	2019-02-07 07:50:02	1	0	1	0
  416	2019-02-07 07:51:16	1	0	1	0
 5116	2019-02-07 07:51:39	1	0	1	0
 5817	2019-02-07 07:53:30	1	0	1	0
 6317	2019-02-07 07:55:02	1	0	1	0
 6517	2019-02-07 07:56:26	1	0	1	0
    3	2019-02-07 07:57:32	1	0	1	0
    6	2019-02-07 07:57:50	1	0	1	0
 2216	2019-02-07 08:00:11	1	0	1	0
10316	2019-02-07 08:00:18	1	0	1	0
20063	2019-02-07 08:00:33	1	0	1	0
  816	2019-02-07 08:02:02	1	0	1	0
 9018	2019-02-07 08:06:11	1	0	1	0
79171	2019-02-07 08:54:01	1	0	1	0
  416	2019-02-07 12:00:06	1	1	1	0
20063	2019-02-07 12:00:11	1	1	1	0
 5917	2019-02-07 12:00:15	1	1	1	0
79169	2019-02-07 12:00:28	1	1	1	0
 6117	2019-02-07 12:00:46	1	1	1	0
    1	2019-02-07 12:01:03	1	1	1	0
19176	2019-02-07 12:01:52	1	1	1	0
17253	2019-02-07 12:04:11	1	1	1	0
10316	2019-02-07 12:04:23	1	1	1	0
17252	2019-02-07 12:04:37	1	1	1	0
 5817	2019-02-07 12:10:40	1	1	1	0
  316	2019-02-07 12:10:50	1	1	1	0
 5116	2019-02-07 12:10:58	1	1	1	0
 1716	2019-02-07 12:11:02	1	1	1	0
13022	2019-02-07 12:11:56	1	1	1	0
 6317	2019-02-07 12:12:09	1	1	1	0
 9218	2019-02-07 12:12:25	1	1	1	0
    7	2019-02-07 12:13:13	1	1	1	0
 8218	2019-02-07 12:15:02	1	1	1	0
79169	2019-02-07 12:18:00	1	0	1	0
20063	2019-02-07 12:19:19	1	0	1	0
19175	2019-02-07 12:19:40	1	1	1	0
   80	2019-02-07 12:19:44	1	1	1	0
 7518	2019-02-07 12:19:49	1	1	1	0
  216	2019-02-07 12:20:07	1	1	1	0
  316	2019-02-07 12:21:57	1	0	1	0
 5817	2019-02-07 12:22:10	1	0	1	0
 6117	2019-02-07 12:23:35	1	0	1	0
 6317	2019-02-07 12:24:27	1	0	1	0
    1	2019-02-07 12:25:51	1	0	1	0
96114	2019-02-07 12:26:24	1	1	1	0
 5116	2019-02-07 12:26:35	1	0	1	0
 9218	2019-02-07 12:26:37	1	0	1	0
 8218	2019-02-07 12:35:25	1	0	1	0
19176	2019-02-07 12:39:13	1	0	1	0
10316	2019-02-07 12:39:23	1	0	1	0
    7	2019-02-07 12:42:22	1	0	1	0
 1716	2019-02-07 12:43:41	1	0	1	0
19175	2019-02-07 12:48:09	1	0	1	0
   80	2019-02-07 12:48:14	1	0	1	0
 7518	2019-02-07 12:48:19	1	0	1	0
  216	2019-02-07 12:48:33	1	0	1	0
  416	2019-02-07 12:48:39	1	0	1	0
96114	2019-02-07 12:48:46	1	0	1	0
17253	2019-02-07 12:49:25	1	0	1	0
17252	2019-02-07 12:49:40	1	0	1	0
13022	2019-02-07 12:51:36	1	0	1	0
 5917	2019-02-07 12:53:09	1	0	1	0
  616	2019-02-07 16:02:31	1	1	1	0
20063	2019-02-07 17:00:05	1	1	1	0
 5116	2019-02-07 17:00:08	1	1	1	0
  316	2019-02-07 17:00:13	1	1	1	0
  216	2019-02-07 17:00:33	1	1	1	0
96114	2019-02-07 17:00:48	1	1	1	0
    1	2019-02-07 17:00:54	1	1	1	0
 6317	2019-02-07 17:01:02	1	1	1	0
13022	2019-02-07 17:01:11	1	1	1	0
17252	2019-02-07 17:01:20	1	1	1	0
 6517	2019-02-07 17:01:33	1	1	1	0
 9218	2019-02-07 17:01:37	1	1	1	0
 5817	2019-02-07 17:01:43	1	1	1	0
 5917	2019-02-07 17:02:02	1	1	1	0
 1716	2019-02-07 17:02:09	1	1	1	0
79169	2019-02-07 17:02:46	1	1	1	0
 6117	2019-02-07 17:03:10	1	1	1	0
   80	2019-02-07 17:03:52	1	1	1	0
 7518	2019-02-07 17:03:58	1	1	1	0
 8218	2019-02-07 17:04:06	1	1	1	0
  416	2019-02-07 17:04:51	1	1	1	0
19176	2019-02-07 17:07:07	1	1	1	0
17253	2019-02-07 17:08:14	1	1	1	0
10316	2019-02-07 17:08:42	1	1	1	0
    7	2019-02-07 17:09:05	1	1	1	0
 4030	2019-02-07 17:16:32	1	1	1	0
79171	2019-02-07 17:54:24	1	1	1	0
19175	2019-02-07 19:17:25	1	1	1	0
  216	2019-02-08 05:32:00	1	0	1	0
    7	2019-02-08 06:47:04	1	0	1	0
 4030	2019-02-08 06:49:54	1	0	1	0
36173	2019-02-08 07:05:14	1	0	1	0
 7518	2019-02-08 07:05:41	1	0	1	0
 8218	2019-02-08 07:20:28	1	0	1	0
19175	2019-02-08 07:20:59	1	0	1	0
   80	2019-02-08 07:21:35	1	0	1	0
  616	2019-02-08 07:22:00	1	0	1	0
 7513	2019-02-08 07:23:03	1	0	1	0
 1216	2019-02-08 07:24:23	1	0	1	0
 1916	2019-02-08 07:24:29	1	0	1	0
17252	2019-02-08 07:27:04	1	0	1	0
 1016	2019-02-08 07:27:27	1	0	1	0
 9218	2019-02-08 07:33:34	1	0	1	0
 2216	2019-02-08 07:35:02	1	0	1	0
20063	2019-02-08 07:35:36	1	0	1	0
12817	2019-02-08 07:42:07	1	0	1	0
    2	2019-02-08 07:43:14	1	0	1	0
96115	2019-02-08 07:47:31	1	0	1	0
96114	2019-02-08 07:48:14	1	0	1	0
 1616	2019-02-08 07:48:52	1	0	1	0
    1	2019-02-08 07:49:22	1	0	1	0
 5917	2019-02-08 07:49:31	1	0	1	0
13022	2019-02-08 07:50:16	1	0	1	0
  316	2019-02-08 07:50:20	1	0	1	0
 1716	2019-02-08 07:52:20	1	0	1	0
17253	2019-02-08 07:53:16	1	0	1	0
79169	2019-02-08 07:53:52	1	0	1	0
 6117	2019-02-08 07:54:04	1	0	1	0
  416	2019-02-08 07:54:27	1	0	1	0
 5817	2019-02-08 07:55:15	1	0	1	0
 9018	2019-02-08 07:56:32	1	0	1	0
 1316	2019-02-08 07:56:57	1	0	1	0
  816	2019-02-08 07:57:36	1	0	1	0
 6317	2019-02-08 07:59:30	1	0	1	0
10316	2019-02-08 08:08:19	1	0	1	0
79171	2019-02-08 08:45:54	1	0	1	0
 5817	2019-02-08 12:00:07	1	1	1	0
 5917	2019-02-08 12:00:18	1	1	1	0
  216	2019-02-08 12:00:33	1	1	1	0
  816	2019-02-08 12:00:40	1	1	1	0
13022	2019-02-08 12:00:49	1	1	1	0
20063	2019-02-08 12:01:07	1	1	1	0
19175	2019-02-08 12:01:12	1	1	1	0
 8218	2019-02-08 12:01:19	1	1	1	0
  316	2019-02-08 12:01:27	1	1	1	0
  416	2019-02-08 12:01:32	1	1	1	0
17253	2019-02-08 12:01:37	1	1	1	0
 1716	2019-02-08 12:01:48	1	1	1	0
 7513	2019-02-08 12:01:56	1	1	1	0
79169	2019-02-08 12:02:26	1	1	1	0
    3	2019-02-08 12:02:42	1	1	1	0
 6317	2019-02-08 12:03:55	1	1	1	0
17252	2019-02-08 12:04:33	1	1	1	0
96114	2019-02-08 12:06:21	1	1	1	0
 2616	2019-02-08 12:07:07	1	0	1	0
 5817	2019-02-08 12:11:19	1	0	1	0
19175	2019-02-08 12:11:25	1	0	1	0
 9218	2019-02-08 12:11:42	1	1	1	0
 9018	2019-02-08 12:11:52	1	1	1	0
17253	2019-02-08 12:12:07	1	0	1	0
  316	2019-02-08 12:12:28	1	0	1	0
